time,x,y,z
1701672379989,0.09538269,1.0351492,-0.43615478
1701672380031,-0.33009434,0.47101355,-0.5390425
1701672380072,-0.29253578,-0.98779345,-0.7978585
1701672380111,-0.59455013,-0.6539893,-0.05410832
1701672380151,-0.47170448,0.2749884,-0.27772036
1701672380195,-1.1989479,1.3257387,0.29875326
1701672380232,-0.5677366,0.96678054,0.014302164
1701672380273,-0.19377232,-0.43269563,-0.37178022
1701672380314,0.7753029,-0.15133095,0.1272102
1701672380354,0.2947588,-0.40160036,-0.28476936
1701672380399,0.34678268,0.55589247,0.7565444
1701672380435,0.4413662,-0.40528607,-0.45921397
1701672380478,0.33073902,-0.42716718,0.16986327
1701672380517,0.28442955,0.27233577,-0.26447827
1701672380557,0.27003288,-0.5923588,0.20840445
1701672380598,0.75155544,0.6088902,0.3071221
1701672380638,0.22992611,0.034484148,0.06556404
1701672380679,-0.18534946,0.016385078,0.16661721
1701672380723,-0.0700407,0.30435348,0.24628712
1701672380760,-0.6733217,0.07436013,0.022874184
1701672380801,-0.30093765,-0.012073517,0.18188883
1701672380844,-0.32351685,0.07031083,0.2671206
1701672380887,0.2066946,-0.7643988,0.21900392
1701672380921,-0.091628075,0.08630037,-0.55514324
1701672380965,-0.10699844,-0.2642131,-0.14734909
1701672381003,-0.09045601,-0.44883156,-0.23821504
1701672381044,3.8909912E-4,-0.44440317,-0.5929759
1701672381084,0.12640953,0.2617705,-0.61450666
1701672381125,0.2437973,0.5294912,-0.18699813
1701672381164,0.30579472,0.6116302,0.15429449
1701672381205,0.19179058,0.39822364,0.17343844
1701672381249,-0.053575516,0.04739952,0.0092675425
1701672381302,-0.21914482,-0.13758874,0.18082425
1701672381329,-0.31582737,-0.03314519,0.27038804
1701672381368,-0.13383865,-0.1537261,-0.050962072
1701672381409,-0.007991791,-0.22002077,-0.010823985
1701672381449,-0.012301445,0.09989238,-0.039246924
1701672381495,0.0054540634,0.10616732,-0.060600534
1701672381530,0.004220009,0.25572848,0.06524333
1701672381569,0.08251476,0.039408922,0.15774064
1701672381610,0.10136509,0.22009325,0.038613368
1701672381653,0.2845049,-0.031141758,0.13566105
1701672381696,0.049568176,0.33104253,-0.19507754
1701672381732,0.05351162,0.2375369,-0.17978778
1701672381775,0.06148243,0.11030483,-0.13937183
1701672381813,0.0023059845,0.12096357,-0.09752567
1701672381857,-0.01399231,-0.2117505,0.047766432
1701672381896,-0.19476509,-0.26613235,0.19903198
1701672381936,-0.20253277,-0.04929042,0.053257868
1701672381978,-0.12028217,-0.09047651,-0.006613046
1701672382016,-0.07752228,0.40683246,-0.1114025
1701672382056,0.05458069,0.5621586,0.06633115
1701672382098,0.21233177,0.41935372,0.65019584
1701672382137,0.8206272,0.21857572,0.41310087
1701672382178,0.40042496,0.2624359,0.54632694
1701672382218,0.59939384,-0.3458357,-0.5156403
1701672382258,0.029064178,-1.0630679,-0.80772054
1701672382303,-0.32008362,-1.0183363,-0.4170326
1701672382340,-0.3559656,-0.119706154,-0.039661586
1701672382380,0.07274723,0.5673518,-0.26096556
1701672382420,0.022982597,0.6679616,-0.6089889
1701672382462,0.013138771,0.05691576,0.26531935
1701672382505,-0.25309563,0.11744213,0.1185022
1701672382542,0.24689865,0.49476433,-0.5456334
1701672382584,-0.3423977,-0.03788209,-0.53696144
1701672382623,-0.34873295,0.00278306,-0.19305316
1701672382665,-0.27304554,-0.31805778,0.40183794
1701672382705,0.5149393,0.702173,0.36402446
1701672382746,-0.14982605,0.14557481,-0.33055505
1701672382785,0.3216133,0.4661579,0.7372072
1701672382831,-0.11328602,-0.7012181,-0.5956238
1701672382869,0.55043507,0.6429169,-0.23100986
1701672382911,0.017570496,-0.34052968,-0.38700438
1701672382948,0.33114338,0.8594084,0.7586112
1701672382992,0.18079662,-0.22945356,0.13814324
1701672383030,0.43449783,0.69324255,0.4892901
1701672383068,-8.401871E-4,0.29430532,-0.73896044
1701672383109,0.0073547363,-0.7729063,0.2650422
1701672383151,-0.23107815,-0.66121864,-0.27580205
1701672383191,-0.16143227,0.4872551,1.041503
1701672383232,-0.38390732,0.35061646,-0.2861228
1701672383271,-0.7009554,-1.2142105,1.4200561
1701672383313,-0.50043964,0.19337153,-0.10763605
1701672383356,0.3650446,0.35347104,-0.48931146
1701672383394,-0.41562748,-0.083826065,-0.6179826
1701672383435,-0.07129955,0.13213897,0.59311473
1701672383474,0.26279354,0.0030562878,-0.47843164
1701672383516,0.33312607,-0.32232118,0.27207386
1701672383556,-0.018102646,-0.013909578,0.033281595
1701672383596,-0.10190773,-0.82798505,-0.04487109
1701672383636,0.012184143,-0.11234474,-0.61314964
1701672383677,0.040548325,-0.14990163,0.3381272
1701672383718,0.3991108,0.497041,-0.2145511
1701672383757,0.013491631,0.51042867,0.8347503
1701672383799,0.13358593,1.0959263,0.15933621
1701672383838,0.0536108,-0.7410331,0.056322217
1701672383886,0.93084335,0.18558979,-1.328171
1701672383923,0.79586697,-1.1273992,-0.9214577
1701672383961,0.2085762,0.6285403,0.70022756
1701672384002,-0.6540165,-0.23598385,0.87299985
1701672384043,-0.65920544,0.4805243,0.4303695
1701672384083,-0.19703484,-0.455364,-0.7059868
1701672384123,0.21437931,-0.9327719,-1.0021821
1701672384165,-0.059947014,-0.5553987,-0.45438483
1701672384202,0.66224766,-0.3873508,0.6102836
1701672384243,0.75613976,0.94778466,0.987236
1701672384290,0.51788425,0.4139297,0.64873296
1701672384326,-0.6274853,1.4731443,0.798667
1701672384365,-0.838336,0.9696524,0.1168347
1701672384410,-0.022053719,-0.15030956,-0.57809794
1701672384447,-0.11326027,-0.31371832,-1.2982366
1701672384493,-0.1482296,-0.20859003,-0.28378236
1701672384528,0.0031805038,-1.3309591,0.35395506
1701672384569,0.1978445,-0.01687336,-0.2921273
1701672384608,0.030430794,0.08313012,0.6064447
1701672384650,-0.36696815,-0.31422806,0.33920014
1701672384694,0.44313335,-0.2193265,0.41448736
1701672384730,0.21301842,0.7182493,0.04447049
1701672384771,0.05719757,0.09046054,-0.3234522
1701672384811,0.1051836,0.3941598,0.12807286
1701672384852,0.1568098,-0.5278187,-0.8162793
1701672384896,-0.2877035,0.18068123,-0.14678949
1701672384940,-0.30250645,0.5589843,-0.071495056
1701672384972,-0.14870739,0.7662978,0.022017002
1701672385019,0.1556549,0.39552283,0.886369
1701672385055,0.13954067,0.32309794,-0.46703386
1701672385107,-0.15758514,-0.6674957,0.26181114
1701672385135,0.1857462,-0.18267131,0.395496
1701672385176,0.17296791,-0.10371637,0.06367624
1701672385216,-0.08140564,0.30778193,-0.36311102
1701672385256,-0.034196854,-0.60620093,-0.075960994
1701672385297,-0.36240768,-0.56261706,-0.017365813
1701672385338,-0.28352642,0.07787037,-0.30919576
1701672385379,-0.19097233,-0.23926234,-0.1926521
1701672385420,-0.042767525,-0.14311504,-0.062503934
1701672385464,0.027218819,0.46357727,-0.36758447
1701672385500,0.1579628,0.24124265,-0.27974474
1701672385540,0.16348076,-0.19990325,0.19582415
1701672385581,0.2535572,-0.036176443,0.5731529
1701672385623,0.16411209,0.572175,0.17957711
1701672385663,-0.028877258,0.72514415,0.24417579
1701672385703,0.22798824,0.5777919,-0.008891702
1701672385745,-0.031010628,-0.40395784,0.022724748
1701672385784,-0.0072698593,-0.56153846,-0.282205
1701672385823,-0.14548683,0.103523016,-0.29467976
1701672385868,-0.13260555,-0.30642915,-0.2998283
1701672385909,0.32468605,-0.8230927,0.20593297
1701672385948,0.34635162,0.72207594,-0.13639355
1701672385990,0.1324358,-0.5935638,0.202703
1701672386029,-0.20100975,-0.4369173,0.20965648
1701672386067,0.16765213,0.5281749,-0.21003902
1701672386108,0.11161327,0.8813546,-0.15325642
1701672386152,-0.033802032,-0.050595045,0.3686086
1701672386190,0.24434185,0.14250112,-0.099353075
1701672386230,-0.33507252,-0.4093778,0.3505634
1701672386269,0.7525463,0.37655044,-0.84423697
1701672386310,-0.15423775,-1.1473057,0.47702038
1701672386351,0.6428919,0.2303741,-0.14211166
1701672386391,0.46435547,-1.3242049,0.18017793
1701672386435,0.18202782,0.2604735,-0.18137193
1701672386473,-0.27986908,0.2554376,0.08581257
1701672386518,0.42194557,0.7839682,0.4178245
1701672386554,-0.2346077,1.1930358,-0.0747602
1701672386594,-0.862813,0.9148326,-0.17483675
1701672386634,-0.4080305,0.69315743,0.07916117
1701672386676,0.0997839,-0.50895,-1.085639
1701672386718,-0.202281,-0.6161778,-0.17188525
1701672386756,-0.12208271,-0.4414084,-0.71331084
1701672386797,-0.015343666,-0.012613773,0.10134435
1701672386837,-0.11045647,0.7218826,-0.27442205
1701672386878,0.6594715,-1.1125209,1.7253239
1701672386921,0.25617886,0.24001026,-0.80703926
1701672386963,0.16718102,-1.1626134,1.0588058
1701672387000,0.5419884,1.1633995,-0.8094599
1701672387043,0.006635666,-1.1891565,1.2064314
1701672387080,0.53875256,0.9381995,-0.8642359
1701672387119,0.4491024,-0.8040464,0.014779806
1701672387160,-0.4662075,0.2962916,-1.1126529
1701672387202,-0.19334984,-0.13406849,0.18657935
1701672387241,0.7224703,1.3903036,-0.17145944
1701672387289,1.0900316,0.43545628,0.09492159
1701672387323,-0.18929386,0.5856352,-0.23779607
1701672387365,-0.66784096,-1.6205022,0.30172563
1701672387404,-0.10702419,-0.15318298,0.50958323
1701672387445,-0.69931316,0.26730204,0.13123107
1701672387486,0.33569527,0.7547245,0.40939116
1701672387526,-0.14111423,-0.99389315,-0.32937884
1701672387570,0.64205456,0.51587415,-0.8235334
1701672387606,-0.21119118,0.16802692,-0.18830419
1701672387647,0.03411579,0.43037724,0.76249814
1701672387698,-0.07804966,-0.10014677,-0.116889715
1701672387732,-0.49287415,0.5248623,0.36085868
1701672387769,0.11669731,0.17910314,-0.94120884
1701672387811,0.25753593,-0.8175459,-0.4841423
1701672387850,-3.3585577,-8.967816,-4.360195
1701672387891,4.9696054,-0.10203147,0.2783072
1701672387935,-0.08700466,0.79288745,1.3013554
1701672387973,-0.5246239,0.1578536,0.77478623
1701672388012,0.49404335,6.8330765E-4,-2.0687141
1701672388054,-0.47177315,-1.8627965,1.0388942
1701672388097,0.617445,1.450054,1.448449
1701672388133,0.21645355,0.840366,-0.8861857
1701672388176,-0.49807358,-0.4057536,-1.9965738
1701672388217,0.48840523,0.30146623,-1.239518
1701672388257,0.7783823,-3.6702664,4.1250896
1701672388296,1.7632914,0.854301,1.563754
1701672388336,0.3909397,0.90911293,0.12301397
1701672388377,0.60146236,0.72078836,-0.1985966
1701672388418,0.44338322,-0.30075502,0.29632938
1701672388457,0.4714899,0.012537241,0.028499842
1701672388499,1.0227365,0.25695777,-1.3232458
1701672388539,-0.10232258,0.5389559,-1.0447806
1701672388580,-0.07730675,1.1450269,-0.6664745
1701672388622,-1.0747938,0.9433472,-0.33191013
1701672388661,-0.9157591,0.18572211,0.3441577
1701672388701,-0.6491499,-1.6960773,1.3282213
1701672388742,0.035427094,-2.3874485,1.249019
1701672388785,-1.014432,1.099021,0.2850436
1701672388823,-0.23397732,0.6083603,-0.2879262
1701672388863,-0.10570526,0.037852764,-0.24591231
1701672388904,0.35598564,0.36422777,-0.116351485
1701672388948,0.4788189,0.483608,-0.49458486
1701672388987,-0.03564644,1.2939429,-0.55129933
1701672389024,0.30458355,-0.25372076,-0.4000597
1701672389068,0.5324259,-0.51354814,-0.5478872
1701672389106,0.012683868,-0.60687184,-0.22790396
1701672389154,-0.9410763,0.22068954,-0.23170531
1701672389188,-0.19648361,0.8166654,0.06132245
1701672389228,0.19191551,-1.3959439,1.3714305
1701672389269,-1.7306194,-0.98054314,0.5007529
1701672389311,1.0197954,0.5232291,-0.63863516
1701672389348,0.60386944,0.006321192,-0.42359817
1701672389390,0.34945965,-0.24554062,-0.28051186
1701672389430,0.5460777,0.17919064,-0.12789154
1701672389470,0.65639496,0.16576028,0.2944715
1701672389511,0.78296375,0.11500597,0.52623177
1701672389551,-0.2417326,0.619697,-0.09848213
1701672389591,0.46403694,0.44048464,-0.27000976
1701672389633,1.2076683,0.11462259,-0.278327
1701672389676,0.80628395,0.30431986,-0.31265116
1701672389714,-0.15442276,0.7631496,-0.5752038
1701672389754,-1.3657608,0.721246,-0.60311866
1701672389796,-1.5025439,0.26836514,-0.77587354
1701672389835,-1.2120929,-1.2168698,1.1584778
1701672389875,-0.6627073,-0.34566975,0.4086008
1701672389919,-0.61318445,0.24238753,0.6088159
1701672389959,-0.06924343,-0.46877098,0.68418
1701672389998,0.13821983,-0.41941547,-0.2347579
1701672390037,-0.37167358,-0.8410139,-0.45834494
1701672390092,-0.64977217,-0.47241545,-0.24448037
1701672390119,0.15008259,-1.1555452,-0.096686125
1701672390159,-0.8784628,0.22741652,-0.82642627
1701672390207,-1.051971,0.53213215,-0.12001228
1701672390240,-0.7105298,0.67670393,0.46526575
1701672390298,0.68223095,0.14164543,0.37537098
1701672390327,0.9601526,0.019941807,-0.19333279
1701672390364,0.69839096,-0.17089891,-0.44208133
1701672390402,0.10541248,-0.73992586,0.009395719
1701672390442,-0.0749712,-0.009337902,-0.015736818
1701672390490,0.24928951,0.2809131,-0.38977015
1701672390523,0.7330122,1.1049459,-0.23653269
1701672390564,0.56097984,1.3090796,0.10626018
1701672390606,0.3550663,0.8218136,0.6226897
1701672390644,0.559865,-1.1544557,1.3530313
1701672390688,-1.0091891,-0.35492635,0.6654469
1701672390730,0.5156565,0.6822083,-0.16756421
1701672390767,0.123786926,0.32641935,-0.6099025
1701672390807,0.22387409,-0.4640603,-0.3681804
1701672390848,-0.09467602,-0.7934525,0.34118676
1701672390890,0.049731255,-0.40407157,0.1154443
1701672390929,0.1294241,0.11863494,-0.049705446
1701672390972,0.085861206,0.15344834,-0.05542946
1701672391012,-0.09117985,-0.3732345,0.036806285
1701672391050,0.16736221,0.0019340515,0.058707714
1701672391097,0.14001751,-0.007866383,0.17283195
1701672391131,-0.062321663,0.28171253,-0.019927442
1701672391172,-0.027619362,-0.007943153,-0.027621627
1701672391212,0.1659832,-0.2499156,8.916855E-4
1701672391259,0.11129475,0.0262146,-0.02743864
1701672391292,0.065496445,0.2958684,0.11418033
1701672391334,-0.027683258,-0.27111983,0.09596634
1701672391373,-0.039907455,0.85911036,-0.3951135
1701672391417,0.033002853,-0.20095634,0.14479017
1701672391456,-0.025291443,0.20991421,-0.03315234
1701672391496,0.09094429,0.25686455,0.029342532
1701672391536,-0.007627487,0.28864384,0.017840028
1701672391577,0.035907745,-0.25684142,0.12011689
1701672391617,-0.12925053,-0.4045987,0.05002606
1701672391657,0.03599739,-0.13628459,-0.027677178
1701672391699,0.19588089,-0.1180377,-0.06624031
1701672391738,0.20937824,0.55432534,0.01847285
1701672391783,0.18846035,0.25657296,0.20526588
1701672391822,0.15445995,-0.08057618,0.044801414
1701672391860,-0.23362637,0.042607307,-0.13293749
1701672391900,-0.16895962,-0.1912539,-0.01086992
1701672391943,-0.048678398,-0.013076544,0.04147154
1701672391984,-0.04382515,0.061593056,-0.13533062
1701672392023,0.041998863,0.16932034,0.2212097
1701672392063,-0.32214832,-0.25261378,0.11368096
1701672392105,0.0072107315,-0.8484466,0.09842962
1701672392143,0.020088196,-0.85367656,-0.2095344
1701672392184,0.072844505,-0.1488254,-0.30601913
1701672392226,0.033848763,0.06494737,-0.21180248
1701672392267,0.29574585,0.96100664,0.36156458
1701672392312,0.41526413,1.1096934,0.56609887
1701672392346,0.8219042,1.2756191,-0.08138245
1701672392395,-0.002506256,0.07277131,0.17806518
1701672392427,-0.18193531,-0.2910607,-0.015698671
1701672392468,-0.087732315,-0.88501334,-0.449147
1701672392508,-0.8824463,-0.3435912,-0.44559652
1701672392550,0.15947151,0.41029572,0.550218
1701672392590,0.1858263,-0.02082634,0.4290111
1701672392633,0.0464468,0.12727499,-0.50885946
1701672392672,0.05500126,-0.15601063,0.18509531
1701672392712,-0.2762289,0.5751991,-0.13972199
1701672392752,-0.039087296,-1.337012,0.9395155
1701672392793,-0.18597317,1.2300153,-0.59557384
1701672392837,-0.14077568,-0.5296416,0.61357033
1701672392873,0.012198448,0.20803523,0.45384526
1701672392915,0.52423096,-0.1399455,-0.4816696
1701672392955,0.84267044,0.09873128,0.13092673
1701672393001,0.48240662,0.41017413,0.16159809
1701672393042,0.17445946,-0.19223118,0.3035078
1701672393076,-0.3725977,0.11881161,-0.13776004
1701672393119,0.26549053,-0.5234058,0.049628735
1701672393158,0.3994465,-0.12175822,-0.14285505
1701672393199,0.1732006,0.032468796,0.018797755
1701672393238,0.9395523,0.9888953,-1.5737227
1701672393281,-0.21031952,-0.95432544,-0.547349
1701672393319,-0.7854824,0.01718998,0.90099716
1701672393369,0.067647934,-0.022997856,0.69529116
1701672393402,0.44674397,0.44074655,-0.21255887
1701672393442,-0.028388023,0.61373997,-0.36059666
1701672393489,-0.79290295,0.4682715,-0.4693932
1701672393526,-0.49048424,-0.09591794,0.3058213
1701672393562,-0.8424673,0.09495258,-0.38041067
1701672393603,-0.8256388,-0.027096748,1.08905
1701672393645,-0.15689468,1.1215556,-0.6506786
1701672393687,0.6011019,-0.6546397,-0.27038336
1701672393725,-0.0437603,0.09090567,-0.27911937
1701672393768,0.38416386,-1.2523017,0.41120136
1701672393807,0.23923492,0.48766577,0.14515185
1701672393848,0.35395622,0.28193688,0.57869935
1701672393891,0.115867615,0.79728997,0.03140521
1701672393928,-0.10907364,-0.72848845,0.16849637
1701672393968,-0.21652699,0.16592836,-0.6562353
1701672394013,0.09369278,-0.2908318,0.4653728
1701672394051,0.38185215,-0.2594235,0.028719544
1701672394094,1.2789736,0.33757472,-0.30993605
1701672394134,1.0762043,-0.8210161,0.6064582
1701672394170,0.31746864,0.1786182,0.32929194
1701672394211,-0.10400677,0.39761567,0.3341874
1701672394252,0.20560074,0.43488264,-0.5082295
1701672394291,-0.15046215,-0.4709363,-1.1186492
1701672394333,-0.8360567,-0.004817724,-0.34847212
1701672394373,-0.3657341,-0.15629077,0.44083297
1701672394418,0.16968918,0.32494235,-0.07697606
1701672394455,-0.7059078,0.08163977,-0.6004219
1701672394496,0.14630604,0.16036892,-0.011045098
1701672394535,0.008979797,0.5569291,0.5637437
1701672394576,0.48727226,0.6431856,0.3472122
1701672394618,-0.23766613,-0.87722754,-0.6749765
1701672394658,-0.27034378,-0.56248665,0.72688496
1701672394698,-0.0019903183,-0.1858232,-0.17740083
1701672394738,0.21043396,0.8654982,-0.3904791
1701672394779,-0.15670681,-0.58356214,0.6714927
1701672394818,0.0032787323,0.22350478,-0.033240914
1701672394860,0.08357048,-0.28620148,-0.23953462
1701672394899,-0.0055675507,-0.32563353,0.3125558
1701672394943,0.10077572,0.6293504,-0.01013124
1701672394982,-0.14570236,0.5169389,0.078110695
1701672395025,0.19007778,0.9522624,-0.38917136
1701672395068,-0.027080536,-1.2705655,0.036746502
1701672395103,-0.08034134,-0.534086,0.062407494
1701672395144,-0.063524246,0.14410496,0.08543098
1701672395184,-0.24507713,0.11796832,0.23329705
1701672395224,-0.2785635,0.26515436,0.018621683
1701672395265,-0.0042972565,-0.35726285,0.085054696
1701672395304,0.5980921,-0.35451615,-0.13216913
1701672395345,0.35381413,-0.47561443,-0.015367568
1701672395385,-0.044311523,0.5838982,-0.038924277
1701672395427,-0.081560135,0.3057549,0.07749045
1701672395472,0.21171951,0.5206721,-0.17512363
1701672395507,0.42444515,-0.42552066,0.055359185
1701672395550,0.113469124,-0.38909948,-0.08376229
1701672395591,0.06797886,-0.38296902,-0.28290737
1701672395630,-0.051182747,0.5167098,0.21441281
1701672395669,0.27639198,-0.59096086,-0.29939163
1701672395710,0.25779533,-0.68365717,-0.4352969
1701672395751,-0.17877674,0.73650146,0.13811135
1701672395791,-0.21316338,0.102743745,0.39684248
1701672395834,-0.49986076,0.12382078,0.10035825
1701672395874,-0.37013435,0.26554406,-0.6797012
1701672395913,-0.08780861,0.022572398,0.29178333
1701672395953,-0.053260803,-0.07350552,0.15324974
1701672395997,-0.2850132,0.06743324,-0.44376636
1701672396037,-0.38805103,0.15571678,0.55983543
1701672396088,-0.6765871,0.32212245,-0.3108951
1701672396116,0.81586456,0.5710317,-0.056587934
1701672396158,0.6900892,0.449746,0.3923813
1701672396196,0.43372345,-0.11756027,-0.13395154
1701672396238,0.096943855,-0.41556716,-0.09644854
1701672396287,-0.28584957,-0.9502375,0.09410846
1701672396319,0.08282757,-0.27103734,-0.21736181
1701672396359,0.24095535,-0.23537481,-0.021756291
1701672396400,-0.0055828094,0.79228234,0.40636134
1701672396441,-1.2241411,1.2840011,-0.16978759
1701672396484,-0.24130535,-0.20025611,-0.14442909
1701672396524,-0.02551651,-0.3163544,0.026103735
1701672396561,1.3396454,-0.2545662,0.14213717
1701672396602,-0.2689371,-0.70914733,0.070072055
1701672396641,0.9379196,-0.87015224,-0.5192646
1701672396695,0.4152174,-0.36846852,0.023067832
1701672396728,-0.008069038,0.34705698,-0.33019304
1701672396764,0.075740814,0.8698541,0.024960518
1701672396804,0.10852146,0.3239379,0.065258026
1701672396845,0.029241562,-0.36332452,-0.096891165
1701672396885,-0.067427635,0.5492638,-0.24888277
1701672396927,-0.24847603,-0.016581416,-0.11517286
1701672396967,-0.04885292,-0.37432516,0.035359144
1701672397007,0.25275707,-0.34470814,-0.06342459
1701672397054,0.37139225,-0.08546859,-0.038720608
1701672397094,0.60082054,-0.22480494,0.081805944
1701672397131,1.9919128,-0.15775847,-0.043446302
1701672397171,3.620572,-0.47760463,-0.5401528
1701672397209,3.5058613,-3.5237079,0.94758177
1701672397251,0.5404625,1.7024717,-2.4912698
1701672397291,2.7158766,-0.10741258,-2.6297562
1701672397331,-1.0044093,0.9627509,-1.5584657
1701672397372,-2.1007304,3.7754838,-1.7048264
1701672397413,-3.5892143,2.1421542,-1.4851496
1701672397452,-2.1763377,1.3081133,-1.0414677
1701672397493,-3.132917,0.18732023,0.81607246
1701672397534,-1.1870193,-1.1043892,1.1634028
1701672397579,-1.0947828,-2.0691705,2.4466016
1701672397617,-0.9517746,-0.52476096,2.4117036
1701672397655,-0.59158516,0.49664474,1.5697207
1701672397695,-0.23762512,2.0579205,0.59979033
1701672397736,2.5662222,1.2184694,0.50055313
1701672397777,0.8205929,0.5614209,0.52229786
1701672397817,-0.5095415,-0.52441835,0.43800354
1701672397857,-0.2496252,-1.3026597,-0.22497344
1701672397901,-0.1513462,-0.49927115,-0.7938802
1701672397938,-0.19687939,-0.3139243,-0.14688873
1701672397979,-0.33166885,0.3011799,0.4704392
1701672398020,-0.33708096,0.64301515,0.32481718
1701672398063,0.22228146,0.37282252,-0.31508994
1701672398112,0.35937214,-0.16416836,-0.24393058
1701672398145,0.4423399,0.17102027,-0.016349554
1701672398184,0.6263161,-0.7754741,-0.19958544
1701672398223,0.9965067,-1.1219916,-0.72546816
1701672398263,1.3666716,-1.0545545,-1.8441521
1701672398304,1.839675,-1.6526697,-2.1978426
1701672398344,1.1816244,-0.7743399,-1.9542515
1701672398384,-0.033040047,1.3440175,-0.057737827
1701672398424,-2.0087018,1.5303166,1.034116
1701672398465,-3.221746,1.0431664,3.3953393
1701672398506,-2.0355725,0.4633317,2.7176409
1701672398546,-1.1177621,-0.068701506,1.311264
1701672398587,-0.17224407,-0.11280537,0.9045062
1701672398635,0.405941,-0.11839557,-0.44832325
1701672398668,0.5354271,0.07230568,-1.5260532
1701672398709,0.40164852,0.0054433346,-1.7708243
1701672398750,0.5840864,-0.17695951,-0.5931821
1701672398789,1.1658106,0.12778687,1.5507743
1701672398834,1.0858669,1.095808,0.29363084
1701672398870,0.13131905,1.1079514,-0.43408012
1701672398911,-0.15938663,-0.87132645,-0.37965584
1701672398951,-0.1324873,-0.41211963,-0.0799098
1701672398992,0.44405937,0.3531077,0.066049814
1701672399033,0.43797302,0.39227486,0.02255702
1701672399078,0.3787756,-0.42432356,-0.114507675
1701672399121,-0.47297192,-0.5792525,-0.006552696
1701672399154,-0.3241291,-0.4202602,0.014543533
1701672399197,-0.2933426,-0.051577568,-0.09531474
1701672399235,-0.19162178,0.59968853,0.27155375
1701672399277,0.5951023,0.23471785,0.69207525
1701672399316,0.38011646,0.4437933,-0.21374822
1701672399357,-0.03786564,0.10153198,-0.32787204
1701672399396,-0.11643314,-0.17176127,0.041900873
1701672399438,-0.26661682,0.01907754,0.084383965
1701672399486,-0.31906605,-0.045130253,0.1522429
1701672399520,0.011131287,-0.05841422,0.2198577
1701672399560,0.32209682,0.060884237,0.11094308
1701672399603,0.2451849,-0.063390255,-0.20479155
1701672399649,0.14600849,-0.08713126,-0.2580793
1701672399682,0.12518883,-0.056907415,0.09743023
1701672399721,0.0055418015,0.03414321,0.13210535
1701672399762,0.05406952,0.038966656,0.026360273
1701672399802,-7.05719E-4,0.06319094,-0.16650605
1701672399843,-8.8882446E-4,0.023151398,0.12196946
1701672399886,0.06787014,0.08593154,0.033901453
1701672399925,0.21224213,-0.2946515,-0.03327036
1701672399965,0.46085644,-0.4540615,0.15013504
1701672400004,0.66477203,-0.22911286,0.22047043
1701672400045,0.9818411,-0.23314857,0.22630644
1701672400094,1.2864017,-1.3278463,-1.1210229
1701672400130,0.5250406,-0.9664583,-0.4490261
1701672400171,-0.5746455,-0.8614845,0.077105045
1701672400210,-1.0938215,-0.21368694,0.049859762
1701672400248,-1.0601487,-1.3873496,0.41673875
1701672400289,-1.2043972,-0.6792445,0.97546816
1701672400332,-1.0395131,-0.3505907,1.2959673
1701672400370,-0.41693354,0.13702488,1.2817386
1701672400411,-0.20362234,0.087405205,1.4218156
1701672400451,0.46664095,-0.079658985,1.0992656
1701672400491,1.0207019,0.26662207,1.0159479
1701672400532,0.77743244,0.7947478,1.1845264
1701672400572,0.56538486,1.3634028,1.5441988
1701672400613,0.1803155,1.6684341,2.9249268
1701672400652,0.55985355,1.5977621,1.9431137
1701672400702,1.0871549,1.9422903,0.12507343
1701672400734,0.63920593,0.2484479,-1.4445322
1701672400775,-0.7694235,-0.6090083,-0.8470839
1701672400816,-1.6265478,-0.35073805,-0.7975197
1701672400857,-0.60824776,1.3755562,0.49296284
1701672400896,0.24276447,0.8569975,0.23742431
1701672400937,0.85373974,0.63367534,-1.5646311
1701672400978,1.0287809,0.9538932,-0.8496466
1701672401018,-0.11378956,0.3975582,0.025998116
1701672401059,0.5826187,0.29294205,-1.2210574
1701672401103,0.38508034,-0.18045259,-0.9804353
1701672401142,1.3219357,-0.7804029,-2.22543
1701672401179,1.0913954,0.006266594,-3.1202857
1701672401226,0.9763727,-0.87693167,-3.837548
1701672401259,-0.6821308,0.31836486,-3.4214575
1701672401301,-0.8841047,-0.24339986,-2.2032545
1701672401341,0.39142704,0.25626636,-1.2274951
1701672401383,1.3923159,0.9757693,-0.2913258
1701672401424,0.6713438,1.6506615,0.5413715
1701672401464,0.6971607,2.2599626,1.1013188
1701672401504,0.54234886,2.6488433,1.4559547
1701672401546,0.24642372,2.4891312,2.196096
1701672401585,0.13069439,2.0469005,1.9630975
1701672401625,-0.018472672,1.2703073,1.7826341
1701672401668,-0.046343803,0.15569186,1.4339914
1701672401707,-0.122709274,-0.8119321,1.442135
1701672401752,-0.27551365,-1.4750566,1.2525642
1701672401788,-0.384943,-1.6866388,0.28756076
1701672401829,-0.42780876,-1.6518264,-0.36064172
1701672401868,-0.20923328,-1.6965079,-0.26669008
1701672401910,0.47441006,-0.665364,0.8324169
1701672401952,0.85956097,-0.15428257,1.2582489
1701672401990,0.8639126,0.07281566,0.16741778
1701672402031,0.16135406,0.3334422,-0.31861055
1701672402071,0.22967243,0.35229516,-0.8527577
1701672402116,0.12238884,0.04919672,-0.29775172
1701672402154,-0.032455444,0.21938038,-0.004294634
1701672402192,-0.09366894,0.1028204,0.30159527
1701672402236,-0.368886,0.24031568,0.115733795
1701672402281,-0.29525566,0.04936433,0.45963055
